Long,Lat,County
-73.468,40.553,0
-76.02,45.008,5
-73.273,43.38,9
-70.966,40.844,38
-75.618,44.639,23
-71.348,44.574,0
-78.928,40.197,11
-71.678,40.677,0
-80.428,43.407,0
-76.192,41.649,0
-81.101,41.283,0
-72.397,44.587,56
-79.36,43.494,0
-79.513,43.936,40
-79.333,44.005,55
-73.69,45.49,0
-78.977,40.353,0
-78.044,43.432,0
-72.839,42.692,0
-75.796,42.944,23
-71.277,40.996,0
-80.703,44.326,0
-76.509,41.226,0
-75.009,40.852,0
-75.089,45.107,0
-72.225,39.764,0
-79.948,39.822,0
-78.022,42.364,61
-81.32,40.008,0
-70.816,45.789,0
-72.862,43.572,0
-73.028,43.745,7
-79.806,41.667,0
-77.477,42.601,25
-79.668,39.695,0
-75.845,40.858,0
-72.393,45.024,0
-74.339,40.02,0
-73.724,41.558,50
-74.264,44.823,3
-73.271,43.464,9
-71.826,45.379,0
-74.404,45.186,40
-79.344,41.144,43
-74.998,45.655,0
-79.533,42.454,0
-71.315,45.215,4
-80.487,42.534,0
-77.596,43.295,0
-74.917,39.666,55
-76.083,44.201,5
-72.43,42.22,0
-75.469,40.343,0
-78.827,43.365,0
-73.491,39.622,65
-79.698,45.537,0
-74.059,43.967,4
-74.326,41.312,52
-78.805,44.362,0
-79.326,43.758,0
-79.502,41.387,0
-79.687,42.981,0
-79.099,39.973,0
-70.774,43.879,0
-81.167,45.432,0
-70.745,42.545,51
-81.059,41.926,0
-70.595,45.397,0
-78.049,39.665,33
-75.532,45.472,0
-71.799,43.98,0
-71.422,44.789,0
-79.251,45.02,0
-74.03,40.292,0
-70.926,44.053,0
-70.544,43.083,40
-80.149,42.887,0
-79.363,41.577,0
-73.08,40.614,0
-80.796,41.615,0
-80.554,43.838,0
-75.93,42.908,20
-71.936,43.438,0
-70.308,44.403,0
-81.295,40.629,25
-75.338,42.72,36
-71.81,44.431,0
-71.281,41.496,0
-71.987,44.9,0
-71.616,43.894,0
-73.084,41.671,0
-80.043,42.998,10
-75.709,44.894,0
-79.475,41.13,0
-72.144,39.715,0
-71.072,43.436,0
-79.467,43.001,0
-71.562,41.024,0
-77.05,45.413,0
-77.109,45.515,0
-78.339,42.684,31
-71.737,44.006,19
-73.136,42.861,43
-76.386,41.397,0
-73.489,39.652,0
-70.891,41.446,0
-79.416,43.809,0
-78.636,40.574,0
-74.249,41.02,0
-72.393,45.145,0
-71.898,43.425,0
-76.937,43.685,30
-80.065,40.03,58
-80.455,40.975,0
-77.354,44.528,0
-72.169,43.573,0
-78.968,40.039,0
-72.588,43.751,0
-74.097,42.88,29
-81.054,45.588,0
-72.646,39.724,0
-71.132,44.203,0
-75.894,42.114,47
-72.112,43.941,0
-79.889,40.055,0
-72.934,44.389,0
-71.097,39.913,41
-72.127,43.657,0
-78.472,42.761,26
-78.986,42.946,32
-75.562,44.264,5
-76.945,41.33,0
-76.04,41.098,0
-70.343,44.401,0
-74.653,45.667,0
-70.885,40.644,19
-75.915,41.988,0
-76.496,40.205,0
-72.791,45.506,0
-73.108,44.673,0
-76.441,44.213,66
-80.757,44.621,0
-80.371,43.221,0
-72.511,41.881,0
-74.087,40.613,67
-80.985,45.201,0
-75.178,45.3,0
-73.376,44.392,4
-80.121,41.881,5
-78.945,42.732,0
-72.367,43.76,29
-79.809,41.421,0
-71.582,40.497,0
-71.121,41.542,0
-81.202,41.791,0
-77.169,40.475,0
-79.486,40.96,0
-75.364,43.109,12
-80.218,39.916,5
-80.909,42.233,0
-71.014,44.095,0
-70.589,45.156,0
-77.348,43.398,0
-74.213,42.534,33
-80.591,44.752,0
-79.042,41.63,57
-80.905,41.974,60
-76.148,40.465,15
-79.682,43.728,32
-70.371,39.753,0
-76.616,41.071,43
-70.769,45.786,0
-73.327,45.559,0
-74.914,45.8,0
-75.364,40.016,0
-73.535,40.828,62
-81.288,42.271,0
-72.682,42.991,0
-71.085,42.524,0
-81.252,43.553,27
-72.216,42.772,0
-72.85,44.602,0
-70.307,44.087,0
-78.824,43.195,16
-71.166,40.586,0
-74.237,43.551,7
-80.178,45.45,0
-78.375,45.813,6
-72.889,44.168,0
-72.428,40.779,47
-80.189,45.035,0
-76.144,40.409,0
-78.919,44.297,53
-71.131,39.895,0
-77.798,43.703,46
-71.852,39.969,0
-78.467,45.412,0
-71.625,40.679,0
-79.26,40.149,47
-72.94,41.519,22
-80.993,43.842,45
-74.234,40.886,0
-75.069,45.76,0
-77.177,39.842,0
-78.991,42.704,23
-72.575,43.648,0
-79.734,42.155,39
-75.929,39.953,0
-81.201,43.581,0
-79.278,40.95,55
-75.973,43.577,11
-72.066,42.089,0
-79.782,44.63,0
-73.239,45.154,0
-73.694,44.528,60
-80.962,44.037,0
-75.933,42.254,46
-70.592,43.666,53
-80.099,40.088,0
-73.117,42.001,0
-74.276,42.362,31
-74.767,42.167,43
-75.824,41.325,0
-75.058,41.056,0
-76.623,44.261,0
-80.499,45.157,53
-78.127,44.48,0
-75.13,39.819,0
-74.333,43.1,19
-71.041,43.314,0
-70.521,41.15,0
-80.307,42.113,18
-74.019,44.697,3
-74.672,41.502,51
-76.099,42.69,4
-77.4,44.536,0
-76.079,42.439,34
-73.916,44.865,2
-70.722,43.874,0
-80.357,40.14,66
-72.514,45.798,0
-74.804,43.176,31
-71.247,40.906,10
-80.224,40.197,0
-78.097,39.988,25
-80.772,39.755,0
-75.763,41.706,0
-72.839,43.115,0
-78.211,44.945,0
-78.849,43.558,0
-77.677,43.388,0
-76.327,40.925,27
-73.182,41.199,37
-75.7,43.718,6
-77.11,41.673,54
-71.321,42.903,0
-70.66,40.381,18
-74.389,42.457,32
-79.882,45.873,0
-74.5,42.118,49
-77.104,39.984,0
-70.372,41.446,0
-78.169,43.087,22
-73.527,44.275,4
-75.42,41.607,0
-79.205,42.717,0
-73.712,43.57,10
-80.785,44.358,24
-79.302,43.983,0
-80.838,40.458,0
-71.547,45.331,0
-72.048,41.99,8
-80.036,42.943,35
-76.801,45.848,0
-80.013,45.655,0
-75.011,44.766,54
-70.835,42.274,0
-78.506,44.768,61
-70.387,42.405,0
-77.472,41.998,0
-79.035,44.067,9
-73.974,41.104,55
-70.57,40.704,0
-74.451,41.099,0
-80.64,41.387,15
-77.209,39.849,0
-79.503,43.081,0
-78.783,45.556,0
-80.765,44.577,20
-71.362,41.12,0
-72.563,43.996,0
-77.215,39.689,34
-72.134,44.455,0
-73,41.692,0
-74.46,41.632,14
-76.981,44.436,0
-77.367,42.023,25
-80.36,40.976,0
-77.562,43.157,17
-75.27,40.988,0
-76.246,40.621,0
-74.199,42.121,45
-75.66,39.721,0
-72.329,42.27,25
-80.268,39.613,0
-76.211,39.876,0
-74.815,40.789,0
-79.272,40.866,0
-74.577,43.391,7
-80.768,41.058,50
-74.971,43.177,8
-72.02,43.077,0
-75.812,41.731,0
-76.484,45.856,0
-79.694,40.531,0
-81.03,44.979,0
-72.968,44.573,0
-72.532,42.91,0
-78.094,39.711,55
-80.068,41.259,51
-77.192,45.911,0
-72.169,44.088,0
-72.026,40.972,0
-73.98,43.652,13
-70.716,40.358,0
-70.905,43.115,3
-80.096,44.578,0
-74.168,42.215,45
-76.022,40.122,0
-80.607,43.307,0
-71.407,43.637,0
-75.84,40.384,66
-72.806,45.067,0
-80.675,42.679,0
-78.438,41.339,0
-74.137,41.563,52
-79.865,43.81,0
-74.276,42.757,29
-77.083,42.403,40
-72.868,41.652,0
-74.117,43.173,34
-77.121,39.688,9
-78.023,43.09,22
-77.579,45.514,0
-71.172,42.641,36
-76.293,41.671,0
-76.446,44.674,0
-76.316,40.5,60
-70.881,40.09,0
-78.918,42.411,41
-71.577,42.538,30
-81.123,44.254,0
-77.561,44.015,11
-72.865,42.965,0
-77.549,40.898,0
-74.494,40.585,0
-76.329,42.137,47
-81.231,42.361,25
-74.713,45.762,0
-74.685,45.456,0
-74.155,41.541,52
-77.55,45.05,18
-75.883,43.137,21
-73.576,43.035,9
-71.517,44.922,0
-80.734,44.578,0
-80.255,42.986,0
-74.151,39.604,0
-72.886,41.934,0
-70.408,42.352,67
-79.956,43.599,0
-77.309,40.521,0
-73.859,43.17,14
-77.184,42.143,61
-71.786,39.934,0
-78.112,40.453,42
-79.866,42.063,21
-73.898,42.487,38
-79.101,41.692,0
-71.73,45.017,0
-73.029,43.434,0
-76.702,40.839,0
-81.341,40.5,52
-79.689,44.448,0
-78.312,43.722,0
-71.687,41.758,0
-74.689,39.95,0
-77.788,42.252,42
-78.197,42.508,42
-76.525,42.981,5
-71.34,44.834,0
-71.104,45.909,0
-75.751,42.012,46
-74.397,40.795,0
-73.382,45.872,0
-81.079,43.895,0
-74.98,45.508,0
-80.828,43.619,0
-76.667,43.697,0
-76.166,42.013,49
-81.093,39.769,30
-80.623,43.345,0
-71.117,44.22,9
-75.431,43.725,6
-77.284,39.984,0
-77.315,40.561,5
-79.668,44.374,60
-79.687,42.73,0
-77.461,42.024,30
-77.625,41.417,0
-72.665,40.771,60
-75.956,45.587,0
-76.199,42.111,47
-79.891,40.473,27
-71.532,43.018,37
-73.877,39.785,0
-72.1,43.063,0
-74.077,42.102,45
-70.453,44.407,0
-70.499,40.622,0
-78.575,42.554,23
-74.43,43.349,7
-73.283,40.132,0
-75.829,42.738,21
-71.937,44.508,0
-79.23,40.439,0
-79.969,44.023,0
-81.312,44.849,0
-79.65,42.839,0
-75.431,39.623,0
-75.691,41.849,0
-77.08,45.749,5
-77.906,40.507,0
-81.304,44.495,52
-72.32,41.876,0
-74.277,41.374,52
-76.381,43.031,8
-78.642,42.169,41
-72.451,45.416,7
-72.223,41.85,0
-71.911,40.304,0
-76.172,41.206,38
-70.599,40.577,0
-72.032,44.737,0
-80.474,43.576,65
-78.714,43.764,0
-72.294,43.794,28
-76.852,43.055,33
-76.182,41.402,0
-70.811,40.208,0
-70.662,44.852,0
-72.873,41.585,0
-74.984,43.381,53
-71.206,42.558,39
-75.86,43.757,5
-79.506,41.244,0
-77.735,41.393,0
-78.062,43.965,31
-75.164,45.752,32
-80.596,41.38,0
-80.58,44.996,0
-79.497,45.295,23
-70.857,44.893,0
-72.366,44.352,0
-73.48,41.232,0
-70.604,45.585,42
-70.292,44.953,0
-70.414,44.922,0
-79.682,44.51,0
-70.735,42.59,0
-75.472,44.978,0
-80.523,45.472,0
-77.892,39.746,0
-71.435,44.206,0
-72.104,42.543,0
-81.317,43.333,0
-74.257,45.822,0
-72.453,44.952,0
-78.63,45.772,0
-80.634,41.774,0
-78.431,41.347,0
-80.206,41.594,0
-75.989,41.721,0
-76.707,43.06,13
-77.123,41.397,0
-71.528,45.387,0
-76.688,43.836,0
-78.202,44.562,0
-80.81,40.75,8
-78.918,40.484,37
-78.696,39.945,0
-81.019,43.505,0
-73.57,43.325,9
-81.259,41.965,0
-74.581,39.735,0
-76.826,40.6,62
-78.588,42.799,22
-74.122,44.573,22
-77.798,44.414,0
-80.196,45.504,0
-75.416,44.624,1
-79.519,42.467,0
-71.565,41.771,0
-73.967,40.433,0
-71.96,43.143,39
-72.902,40.906,46
-72.411,40.339,0
-74.338,44.45,3
-73.48,42.486,44
-73.721,44.185,4
-77.791,40.267,42
-75.459,42.371,36
-71.679,43.119,0
-80.74,45.006,0
-75.805,45.363,0
-76.553,41.815,0
-71.334,41.948,0
-74.368,40.239,0
-70.463,43.753,0
-74.866,40.977,0
-72.039,45.075,63
-76.154,42.081,22
-75.309,42.464,30
-79.361,40.742,28
-74.321,40.019,0
-70.685,44.557,0
-75.433,44.666,1
-76.035,42.525,34
-72.559,44.986,0
-80.317,43.551,22
-71.594,40.734,0
-81.3,39.782,0
-75.682,40.413,0
-73.834,41.589,50
-75.081,44.221,1
-76.048,44.483,0
-77.796,40.532,0
-74.685,44.628,1
-71.236,40.638,16
-73.789,44.13,27
-70.865,40.089,0
-80.247,42.084,0
-75.687,44.754,0
-80.124,42.946,0
-75.308,45.587,0
-73.72,41.596,64
-79.712,43.251,13
-72.737,40.796,57
-76.927,42.074,48
-71.401,45.912,0
-77.945,41.767,41
-80.668,45.341,0
-78.914,44.007,0
-80.427,39.781,0
-70.824,42.638,0
-81.162,43.875,0
-80.074,42.139,0
-81.206,40.567,0
-78.95,43.143,16
-81.217,45.599,0
-74.233,45.662,0
-75.621,45.856,10
-78.626,44.882,17
-79.199,43.731,0
-80.338,45.092,0
-77.265,45.058,54
-81.257,44.413,0
-74.672,40.638,15
-76.043,40.095,25
-77.933,42.812,27
-73.104,40.181,21
-72.053,42.363,0
-78.439,41.566,60
-75.652,41.991,0
-76.398,45.892,0
-77.567,45.094,0
-72.055,45.59,0
-70.469,41.201,0
-74.409,39.899,0
-79.337,44.856,1
-79.982,43.95,0
-74.924,43.364,8
-77.707,40.951,0
-78.375,42.979,22
-75.253,39.945,0
-79.345,42.32,39
-73.834,40.799,64
-80.727,41.666,0
-80.966,45.525,0
-78.172,44.954,42
-80.487,41.218,0
-71.376,41.979,0
-71.973,44.234,0
-76.964,44.542,0
-79.47,39.666,0
-76.579,40.995,0
-76.737,40.017,15
-73.277,44.057,0
-76.844,45.135,48
-70.808,41.348,0
-71.249,43.976,0
-70.813,40.472,0
-77.514,41.964,5
-78.131,44.881,0
-71.529,43.995,0
-79.019,43.989,65
-79.895,44.992,0
-75.582,41.456,0
-71.321,43.711,0
-76.888,41.482,0
-78.955,45.57,0
-80.472,44.533,0
-71.016,44.813,0
-74.671,44.25,27
-77.165,44.614,56
-73.984,42.156,49
-72.575,40.419,19
-77.652,40.602,0
-73.677,44.76,2
-79.087,39.785,0
-70.732,43.034,0
-73.465,44.803,2
-79.496,45.593,0
-76.443,42.505,37
-74.337,40.032,0
-71.05,42.898,1
-75.485,40.831,39
-74.409,41.482,52
-73.808,45.766,3
-71.125,40.638,0
-79.652,44.511,0
-76.853,41.752,0
-77.885,42.592,41
-73.663,40.226,0
-71.485,39.973,41
-75.912,45.045,53
-72.424,40.041,37
-77.73,45.178,0
-75.257,42.084,43
-77.04,42.377,32
-71.417,41.811,22
-73.86,39.797,0
-72.174,44.183,19
-80.125,41.829,0
-78.253,43.649,0
-72.847,44.474,0
-78.952,43.876,57
-80.966,42.667,0
-76.511,44.731,0
-70.974,40.073,0
-78.442,39.771,0
-75.037,42.335,43
-77.364,40.5,0
-81.046,44.705,0
-75.805,39.603,14
-72.19,40.201,0
-78.477,42.26,9
-80.835,41.08,0
-78.615,45.643,0
-74.03,41.943,49
-77.697,42.701,27
-74.044,41.285,52
-81.199,43.239,0
-73.396,42.883,28
-77.014,45.786,0
-80.972,43.773,0
-76.849,44.947,0
-73.415,40.144,0
-71.146,42.268,0
-70.452,39.854,0
-70.459,43.402,0
-71.423,44.22,0
-71.761,43.912,0
-72.478,39.978,0
-75.201,43.873,6
-76.707,41.535,0
-79.936,41.796,0
-74.098,44.189,4
-71.781,40.27,0
-78.304,41.19,38
-72.044,42.37,46
-80.56,43.308,24
-77.151,41.535,0
-78.375,42.348,41
-79.651,41.556,0
-74.359,45.388,0
-77.842,43.758,0
-70.728,40.712,46
-75.824,43.674,23
-73.168,39.815,0
-81.202,44.544,0
-74.643,39.604,56
-74.963,42.025,43
-72.407,43.847,0
-74.094,39.842,44
-71.623,42.343,0
-71.356,40.696,24
-79.658,43.283,5
-79.212,40.801,0
-72.589,42.02,40
-80.671,45.174,0
-77.029,39.604,0
-78.023,43.896,0
-73.217,41.38,0
-80.19,44.79,61
-72.571,41.453,0
-72.68,42.061,0
-75.451,45.61,0
-78.539,44.877,0
-80.558,45.225,0
-74.417,45.493,0
-81.07,40.411,0
-80.657,41.796,0
-79.909,44.108,0
-76.356,43.548,64
-73.902,44.867,2
-71.868,40.987,29
-75.826,41.613,0
-80.803,40.98,0
-77.87,39.77,62
-74.242,43.896,4
-72.639,41.403,0
-78.143,39.787,0
-75.833,41.392,0
-72.285,40.308,0
-74.756,40.045,38
-75.406,43.269,12
-77.681,39.662,0
-76.787,44.93,0
-72.555,40.01,63
-77.545,42.655,27
-76.223,40.62,0
-77.272,42.262,38
-73.822,45.053,0
-75.059,43.746,8
-74.129,45.682,0
-75.908,42.096,0
-76.933,42.199,29
-76.058,44.523,0
-80.606,45.3,0
-76.794,43.827,0
-70.617,40.677,0
-72.702,41.616,0
-73.274,41.308,0
-72.869,41.053,0
-72.969,44.037,0
-72.01,41.55,0
-72.819,45.754,41
-70.511,45.049,53
-80.111,43.514,66
-76.959,45.157,0
-75.897,41.535,0
-78.487,43.554,0
-80.934,43.604,0
-70.559,41.498,57
-73.303,43.281,67
-79.706,40.273,0
-79.706,44.644,0
-73.542,45.13,44
-77.126,43.69,10
-80.498,39.941,0
-76.796,45.531,0
-79.761,39.959,1
-72.501,41.169,0
-71.047,41.966,64
-81.291,42.209,0
-74.148,40.637,67
-73.833,45.553,0
-78.536,40.402,7
-72.011,44.372,0
-78.09,43.643,38
-81.046,41.532,0
-80.311,40.324,0
-72.512,45.639,0
-73.469,44.807,2
-72.672,40.555,0
-74.438,42.078,49
-72.207,42.52,0
-80.956,44.261,0
-76.855,45.133,0
-78.58,45.754,0
-76.021,44.173,5
-71.594,43.534,0
-78.237,44.921,0
-74.712,41.984,52
-81.053,45.279,0
-79.626,44.583,0
-72.113,45.343,36
-79.186,42.259,32
-72.159,40.039,48
-77.601,45.335,0
-73.915,43.469,10
-80.764,44.34,0
-73.216,43.265,18
-75.815,45.885,0
-70.903,40.642,31
-78.136,44.077,0
-77.175,40.647,0
-80.084,40.094,58
-70.664,43.604,0
-76.556,43.082,13
-80.407,44.479,0
-73.411,39.939,0
-75.734,39.887,0
-77.712,43.278,17
-73.003,44.412,0
-72.09,40.764,0
-78.535,42.984,23
-75.428,43.222,12
-76.527,43.42,11
-79.598,39.85,0
-74.697,41.301,0
-70.967,40.724,0
-80.151,42.931,0
-71.382,44.243,0
-75.251,45.399,0
-76.613,39.786,40
-79.657,44.808,0
-78.603,44.954,0
-76.392,42.564,67
-75.446,41.935,0
-77.418,40.071,63
-72.786,40.668,0
-71.585,43.844,0
-73.218,43.326,64
-76.845,43.818,38
-74.656,42.441,43
-74.247,44.603,0
-79.932,42.476,0
-75.851,45.252,0
-77.907,40.051,0
-74.939,43.613,21
-70.899,44.709,0
-76.618,41.624,59
-80.977,42.984,0
-71.056,45.072,0
-71.105,42.972,11
-77.377,44.614,0
-78.466,43.302,15
-72.634,45.17,0
-75.681,42.396,58
-75.117,40.182,0
-73.764,45.474,44
-80.321,42.241,0
-71.685,42.925,0
-70.907,43.964,0
-80.274,39.938,0
-71.981,41.746,7
-71.278,44.609,0
-81.218,39.634,0
-75.547,39.935,0
-74.145,41.326,52
-77.08,41.854,0
-74.157,44.534,3
-72.9,40.787,66
-74.971,42.164,43
-74.349,43.983,13
-78.264,44.841,0
-72.048,43.048,36
-76.619,45.365,0
-74.352,45.399,0
-72.118,43.506,1
-78.353,45.353,39
-76.907,45.248,29
-75.209,41.777,13
-76.43,45.897,0
-80.343,45.225,0
-73.104,41.894,0
-80.982,44.546,0
-76.587,41.67,0
-80.931,40.584,63
-70.543,44.271,0
-75.562,43.59,6
-71.275,43.388,0
-77.101,41.114,0
-71.554,41.379,0
-78.521,44.646,0
-71.282,43.306,0
-71.442,41.502,54
-76.932,41.466,0
-74.425,41.017,45
-75.061,42.79,20
-71.443,43.168,3
-78.973,40.028,4
-81.301,40.629,0
-71.597,42.823,0
-78.741,43.019,45
-78.633,42.819,23
-74.249,40.364,0
-77.973,40.578,0
-72.205,42.181,0
-71.562,43.981,0
-70.88,44.533,0
-77.018,43.619,37
-72.474,43.274,32
-79.604,45.76,38
-74.424,42.944,24
-73.607,41.417,54
-80.393,40.834,0
-75.464,40.955,0
-71.508,42.362,0
-78.425,43.18,15
-78.745,45.386,0
-72.05,41.592,0
-75.859,41.37,54
-79.657,43.508,0
-78.789,40.987,0
-74.061,40.681,7
-75.112,39.696,34
-78.113,42.859,31
-74.455,39.607,0
-73.419,43.11,9
-78.236,43.109,22
-76.78,40.059,4
-77.334,42.104,38
-72.695,44.478,0
-79.844,43.215,0
-71.359,42.143,0
-78.138,42.904,22
-75.814,42.076,46
-72.67,40.016,58
-73.849,44.518,59
-79.685,44.428,60
-73.633,43.19,14
-79.915,43.48,0
-70.873,43.318,0
-71.532,43.494,0
-75.643,41.109,0
-73.823,44.598,43
-70.532,44.057,0
-79.955,44.261,47
-73.017,40.468,0
-72.189,39.627,27
-72.694,44.265,53
-79.231,44.723,0
-76.599,43.166,13
-81.183,39.944,0
-77.743,41.637,0
-79.852,45.5,0
-76.357,44.988,0
-75.009,43.938,8
-72.577,40.65,0
-76.698,43.893,0
-75.449,40.096,0
-71.097,43.142,0
-71.392,42.497,0
-75.313,43.8,6
-71.369,42.339,0
-80.77,39.786,0
-72.393,42.392,18
-77.637,42.548,38
-78.812,39.658,0
-72.241,43.348,8
-77.489,41.501,0
-79.512,44.818,0
-81.032,45.388,58
-70.769,41.284,0
-73.814,41.465,67
-71.818,40.177,44
-70.949,44.185,0
-73.815,44.132,3
-71.189,43.521,56
-78.502,41.972,0
-71.541,43.583,0
-71.16,42.865,0
-78.022,43.706,62
-80.531,45.105,0
-72.85,41.687,0
-80.403,43.12,0
-73.277,39.773,5
-76.386,40.99,0
-74.135,44.563,3
-79.467,41.433,62
-75.461,39.954,0
-74.328,44.015,60
-81.187,43.631,16
-76.137,43.691,5
-71.533,45.177,27
-80.081,40.63,0
-76.445,43.811,0
-74.043,42.017,49
-78.081,43.979,0
-70.824,41.517,0
-73.659,43.703,10
-79.054,41.867,0
-75.203,45.368,0
-71.611,42.052,0
-75.169,43.882,7
-73.016,44.355,65
-71.438,40.854,11
-72.026,43.884,34
-79.895,44.597,0
-79.25,44.187,0
-79.643,40.701,0
-81.023,40.245,0
-81.243,44.765,28
-74.742,45.794,0
-74.602,44.349,43
-71.172,45.349,0
-73.224,43.443,0
-78.01,42.498,42
-75.858,39.883,0
-78.486,43.387,0
-73.232,44.537,0
-80.051,44.768,0
-73.086,41.004,37
-72.38,44.23,0
-73.095,43.88,8
-77.612,45.743,0
-74.876,42.197,43
-76.153,39.916,0
-80.377,41.587,0
-72.171,41.584,0
-73.751,42.71,33
-78.385,39.944,0
-70.613,40.193,0
-79.309,41.105,33
-78.023,44.543,0
-76.792,45.09,34
-78.726,43.541,0
-79.184,41.696,0
-73.536,41.309,0
-79.345,39.794,29
-75.562,45.093,0
-78.065,41.159,0
-76.221,45.828,0
-71.103,40.399,0
-78.954,42.964,23
-81.332,41.988,0
-71.309,44.552,0
-73.816,45.376,41
-75.644,41.877,0
-75.565,45.357,5
-80.204,40.346,0
-70.31,39.813,14
-77.37,45.316,24
-74.423,45.482,0
-76.989,43.325,0
-81.259,39.949,0
-75.308,45.174,0
-75.708,44.968,0
-78.612,43.191,16
-80.841,42.507,0
-72.027,40.02,0
-80.809,42.017,0
-77.842,44.277,0
-72.672,42.897,0
-70.581,42.735,0
-74.852,44.845,1
-72.732,39.698,15
-73.289,41.263,0
-74.138,40.49,0
-73.987,39.801,0
-70.953,41.423,0
-75.421,45.248,0
-76.933,40.624,0
-73.923,45.85,0
-76.467,40.423,9
-79.873,42.549,0
-76.482,41.934,0
-75.282,43.753,6
-76.97,45.12,0
-76.935,41.458,0
-73.027,41.318,0
-75.562,40.104,0
-75.915,40.771,0
-80.362,44.401,0
-78.567,45.348,0
-76.39,43.671,48
-74.282,42.866,24
-73.491,44.032,19
-70.357,39.877,38
-71.026,45.225,0
-80.323,43.848,6
-70.789,40.635,64
-79.541,42.772,0
-70.602,42.957,0
-74.735,43.541,7
-78.684,45.696,0
-80.565,43.194,24
-78.022,43.247,15
-72.339,45.524,43
-80.494,39.982,0
-77.42,43.762,65
-79.882,40.221,36
-79.593,43.444,0
-80.655,44.682,2
-73.575,39.797,0
-80.386,42.895,0
-74.517,41.476,52
-79.42,43.773,0
-74.133,43.374,10
-75.824,39.982,0
-78.194,45.231,0
-72.15,45.625,22
-72.285,40.737,0
-70.959,40.058,5
-81.34,45.844,0
-74.255,42.3,53
-81.262,44.395,27
-80.165,45.434,0
-80.161,45.111,0
-77.28,45.688,0
-78.691,41.47,0
-77.512,44.085,0
-78.58,45.294,0
-77.059,45.124,8
-76.683,44.835,0
-74.259,39.815,0
-72.626,45.326,0
-78.355,43.565,0
-72.002,43.215,0
-73.148,44.263,0
-72.2,42.808,0
-79.327,45.064,0
-80.619,40.48,0
-74.588,43.75,7
-73.578,43.344,9
-80.108,42.841,0
-80.283,41.14,0
-74.726,45.752,0
-72.353,45.39,0
-72.327,43.718,0
-80.353,40.291,0
-73.249,42.849,48
-71.339,42.636,0
-76.338,40.024,44
-80.561,42.053,0
-78.673,44.687,0
-73.243,44.57,0
-80.895,40.351,0
-76.645,42.199,48
-75.364,44.642,1
-70.786,41.191,0
-79.031,43.31,18
-80.056,39.825,0
-74.191,43.905,33
-80.143,44.824,0
-70.458,44.021,0
-78.595,41.818,50
-74.632,42.687,32
-72.304,41.39,31
-72.156,41.275,0
-75.93,44.432,0
-72.923,43.29,0
-71.215,43,0
-71.371,45.861,0
-78.972,44.459,0
-75.288,43.301,12
-72.658,44.596,0
-79.191,43.066,60
-73.077,40.076,0
-76.08,42.593,34
-74.888,44.969,1
-78.46,42.143,24
-80.404,41.091,0
-78.044,43.019,22
-71.192,41.926,0
-76.135,44.392,0
-78.361,44.458,51
-72.899,41.783,5
-72.797,45.714,0
-81.108,41.844,0
-71.603,40.815,0
-72.509,40.168,39
-77.755,41.574,0
-73.938,45.656,0
-78.064,43.632,0
-71.05,40.909,58
-78.223,41.7,0
-79.474,41.763,0
-73.096,45.254,39
-76.062,42.782,34
-74.111,43.15,64
-70.645,44.587,22
-77.879,41.813,0
-80.497,40.985,0
-72.584,44.799,21
-77.299,40.073,50
-74.867,40.112,10
-79.314,41.552,0
-80.492,45.005,0
-79.643,42.593,0
-72.191,41.644,67
-78.012,42.503,42
-77.094,43.858,18
-74.141,43.225,10
-72.296,44.925,0
-72.862,40.072,0
-77.202,41.236,50
-79.242,43.943,0
-74.188,42.329,45
-81.303,41.641,0
-78.212,39.884,0
-74.275,41.556,11
-74.79,42.292,43
-77.743,43.487,0
-70.397,41.13,0
-79.979,44.937,54
-73.198,45.178,51
-79.61,45.466,5
-76.533,43.152,13
-72.132,41.509,66
-77.36,44.465,0
-80.5,42.802,0
-75.179,43.468,12
-78.311,43.937,45
-79.882,40.123,0
-73.599,44.111,4
-75.965,41.48,0
-79.321,41.068,0
-80.223,41.601,0
-79.112,41.377,0
-79.852,41.178,0
-77.76,40.374,19
-70.822,43.82,18
-75.454,41.354,0
-78.602,41.159,0
-76.503,43.191,34
-73.938,39.917,0
-75.281,44.801,38
-74.602,39.826,13
-71.79,41.283,0
-77.13,41.504,0
-73.054,43.783,0
-79.609,43.552,0
-80.7,44.1,0
-77.583,41.338,0
-72.299,45.895,0
-77.165,41.493,40
-70.578,42.764,0
-74.643,40.429,0
-77.6,45.272,0
-71.072,41.098,0
-71.399,40.017,0
-71.927,41.906,0
-78.501,45.85,0
-78.183,40.934,0
-72.711,41.412,29
-73.58,42.785,8
-75.892,43.582,10
-70.633,42.08,14
-76.073,43.895,5
-70.331,40.415,19
-75.913,40.037,53
-75.771,39.879,0
-72.834,43.097,0
-77.048,45.229,0
-76.327,43.299,11
-79.873,42.956,22
-72.948,43.667,38
-75.087,42.171,43
-74.164,41.246,52
-72.51,43.447,0
-78.903,43.596,0
-71.848,44.397,0
-71.33,41.072,0
-78.111,41.419,0
-73.309,39.736,0
-77.586,41.436,0
-78.325,41.833,0
-79.459,43.703,42
-73.994,43.437,10
-75.412,44.377,1
-72.166,45.188,0
-78.384,45.259,0
-79.394,40.086,0
-76.571,42.92,13
-76.079,39.878,0
-72.652,44.633,0
-79.897,41.584,0
-80.775,41.082,0
